CSV File,Model,Selection Method,Number of Features,MSE,Selected Features
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,MLPRegressor,VarianceThreshold,17,1.146731256008437,"['OF27', 'F35', 'F31', 'F45', 'F33', 'F34', 'F43', 'OF26', 'F9', 'F22', 'F17', 'F36', 'F29', 'F28', 'F44', 'F20', 'OF22']"
../../../Data_ML/4_out_csvs_regression\output_custom_imputed.csv,MLPRegressor,VarianceThreshold,18,1.4155142250011064,"['OF27', 'F35', 'F31', 'F45', 'F33', 'F34', 'F43', 'OF26', 'F9', 'F22', 'F17', 'F36', 'F29', 'F28', 'F44', 'F20', 'OF22', 'F49']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,2,0.6496380828435165,"['F1', 'F43']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,3,0.7403843067470144,"['F1', 'F24', 'F43']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,4,0.7519085086011434,"['F1', 'F24', 'F29', 'F43']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,5,0.9733342446216474,"['F1', 'F14', 'F24', 'F29', 'F43']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,6,0.8124032304851296,"['F1', 'F3_e', 'F14', 'F24', 'F29', 'F43']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,7,0.6179120827914342,"['F1', 'F3_e', 'F14', 'F24', 'F29', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,8,0.6598912273213698,"['F1', 'F3_e', 'F14', 'F24', 'F25', 'F29', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,9,0.600632894630919,"['F1', 'F3_c', 'F3_e', 'F14', 'F24', 'F25', 'F29', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,10,0.6619169709601765,"['F1', 'F3_c', 'F3_e', 'F14', 'F24', 'F25', 'F29', 'F33', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,11,0.6633056664198117,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F14', 'F24', 'F25', 'F29', 'F33', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,12,0.6830668973145586,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F14', 'F24', 'F25', 'F29', 'F33', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,13,0.6472641447120132,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F14', 'F17', 'F24', 'F25', 'F29', 'F33', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,14,0.47566643864747055,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F3_g', 'F14', 'F17', 'F24', 'F25', 'F29', 'F33', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,15,0.587385106603144,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F24', 'F25', 'F29', 'F33', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,16,0.4819380651579135,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F24', 'F25', 'F29', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,17,0.49738347873111943,"['F1', 'F3_a', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F24', 'F25', 'F29', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,18,0.2961986473586816,"['F1', 'F3_a', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F21', 'F24', 'F25', 'F29', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,19,0.3072732161200073,"['F1', 'F3_a', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_f_regression,20,0.37932561240538804,"['F1', 'F3_a', 'F3_b', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,2,0.8465226090775014,"['F25', 'F43']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,3,0.7742271975181799,"['F1', 'F25', 'F43']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,4,0.8567348426610553,"['F1', 'F25', 'F31', 'F43']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,5,0.8766959172098365,"['F1', 'F25', 'F29', 'F31', 'F43']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,6,0.8008574148050973,"['F1', 'F21', 'F25', 'F29', 'F31', 'F43']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,7,0.7360976257350325,"['F1', 'F24', 'F25', 'F29', 'F31', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,8,0.6724347631520227,"['F1', 'F14', 'F21', 'F25', 'F29', 'F31', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,9,0.7214980252247953,"['F1', 'F3_c', 'F14', 'F24', 'F25', 'F29', 'F31', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,10,0.5784585042024681,"['F1', 'F3_d', 'F14', 'F21', 'F24', 'F25', 'F29', 'F31', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,11,0.5850968040993553,"['F1', 'F3_c', 'F14', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,12,0.6447684498906584,"['F1', 'F3_d', 'F3_f', 'F14', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,13,0.6159904406342775,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F14', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,14,0.550120594176924,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F14', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,15,0.6349446798543275,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F14', 'F17', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,16,0.460340268691762,"['F1', 'F3_a', 'F3_c', 'F3_d', 'F3_e', 'F14', 'F17', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,17,0.49944184461995855,"['F1', 'F3_a', 'F3_b', 'F3_c', 'F3_d', 'F3_e', 'F14', 'F17', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,18,0.5479312688334086,"['F1', 'F3_a', 'F3_b', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F14', 'F17', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,19,0.2830424197732009,"['F1', 'F3_a', 'F3_b', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F14', 'F17', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,20,0.43616084207958233,"['F1', 'F3_a', 'F3_b', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,2,11.893172194648189,"['F31', 'F25']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,3,12.148748651552589,"['F31', 'F25', 'F33']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,4,13.623952122685765,"['F31', 'F25', 'F33', 'F24']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,5,9.537354849435841,"['F31', 'F25', 'F33', 'F24', 'F34']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,6,11.740290840922363,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,7,11.756808270686774,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g', 'F43']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,8,11.25931598177125,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g', 'F43', 'F14']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,9,11.02930527008247,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g', 'F43', 'F14', 'F3_a']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,10,10.983070875550677,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g', 'F43', 'F14', 'F3_a', 'F3_d']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,11,10.958189229958744,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g', 'F43', 'F14', 'F3_a', 'F3_d', 'F3_f']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,12,10.314748040392839,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g', 'F43', 'F14', 'F3_a', 'F3_d', 'F3_f', 'F3_c']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,13,10.781848107951523,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g', 'F43', 'F14', 'F3_a', 'F3_d', 'F3_f', 'F3_c', 'F17']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,14,10.722610171814328,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g', 'F43', 'F14', 'F3_a', 'F3_d', 'F3_f', 'F3_c', 'F17', 'F1']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,15,7.9460175098495665,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g', 'F43', 'F14', 'F3_a', 'F3_d', 'F3_f', 'F3_c', 'F17', 'F1', 'F3_e']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,16,7.969652331347142,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g', 'F43', 'F14', 'F3_a', 'F3_d', 'F3_f', 'F3_c', 'F17', 'F1', 'F3_e', 'F29']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,17,8.497530908723512,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g', 'F43', 'F14', 'F3_a', 'F3_d', 'F3_f', 'F3_c', 'F17', 'F1', 'F3_e', 'F29', 'F47']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,18,0.5951586391084173,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g', 'F43', 'F14', 'F3_a', 'F3_d', 'F3_f', 'F3_c', 'F17', 'F1', 'F3_e', 'F29', 'F47', 'F21']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,19,0.5194433859786911,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g', 'F43', 'F14', 'F3_a', 'F3_d', 'F3_f', 'F3_c', 'F17', 'F1', 'F3_e', 'F29', 'F47', 'F21', 'F3_b']"
../../../Data_ML/4_out_csvs_regression_norm\output_mean_imputed.csv,AdaBoostRegressor,VarianceThreshold,20,0.28244959603335557,"['F31', 'F25', 'F33', 'F24', 'F34', 'F3_g', 'F43', 'F14', 'F3_a', 'F3_d', 'F3_f', 'F3_c', 'F17', 'F1', 'F3_e', 'F29', 'F47', 'F21', 'F3_b', 'F48']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,2,0.2756816660368506,"['F1', 'F43']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,3,0.2502659031783406,"['F1', 'F24', 'F43']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,4,0.22081685867621276,"['F1', 'F14', 'F24', 'F43']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,5,0.25785328301130495,"['F1', 'F14', 'F24', 'F29', 'F43']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,6,0.25140950493815567,"['F1', 'F3_e', 'F14', 'F24', 'F29', 'F43']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,7,0.19083711797997585,"['F1', 'F3_e', 'F14', 'F24', 'F29', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,8,0.19158486217092213,"['F1', 'F3_e', 'F14', 'F24', 'F25', 'F29', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,9,0.24026403227646356,"['F1', 'F3_c', 'F3_e', 'F14', 'F24', 'F25', 'F29', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,10,0.24468194787396558,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F14', 'F24', 'F25', 'F29', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,11,0.2502271009373492,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F14', 'F24', 'F25', 'F29', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,12,0.2807980452941151,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F14', 'F24', 'F25', 'F29', 'F33', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,13,0.2012205163074893,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F14', 'F17', 'F24', 'F25', 'F29', 'F33', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,14,0.2033934782221642,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F3_g', 'F14', 'F17', 'F24', 'F25', 'F29', 'F33', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,15,0.24067763791152202,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F24', 'F25', 'F29', 'F33', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,16,0.20557716718538574,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F24', 'F25', 'F29', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,17,0.25107969572798716,"['F1', 'F3_a', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F24', 'F25', 'F29', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,18,0.22281089363659343,"['F1', 'F3_a', 'F3_b', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F24', 'F25', 'F29', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,19,0.24005585285502762,"['F1', 'F3_a', 'F3_b', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_f_regression,20,0.18407461671864686,"['F1', 'F3_a', 'F3_b', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,2,0.3128433312199511,"['F31', 'F43']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,3,0.27831282513220407,"['F1', 'F31', 'F43']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,4,0.27448157439309745,"['F1', 'F25', 'F31', 'F43']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,5,0.3289606480455819,"['F1', 'F25', 'F29', 'F31', 'F43']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,6,0.24512955746743512,"['F1', 'F24', 'F25', 'F29', 'F31', 'F43']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,7,0.2432855814974277,"['F1', 'F14', 'F24', 'F25', 'F29', 'F31', 'F43']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,8,0.2929956720696308,"['F1', 'F24', 'F25', 'F29', 'F31', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,9,0.2479698747209226,"['F1', 'F14', 'F24', 'F25', 'F29', 'F31', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,10,0.23480003405425418,"['F1', 'F3_f', 'F14', 'F21', 'F24', 'F25', 'F29', 'F31', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,11,0.3161533673543222,"['F1', 'F3_e', 'F14', 'F21', 'F24', 'F25', 'F29', 'F31', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,12,0.20849481734157296,"['F1', 'F3_c', 'F3_e', 'F14', 'F21', 'F24', 'F25', 'F29', 'F31', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,13,0.2357659455384798,"['F1', 'F3_c', 'F3_e', 'F14', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,14,0.1835406597111298,"['F1', 'F3_c', 'F3_e', 'F14', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,15,0.1871279039156015,"['F1', 'F3_c', 'F3_e', 'F3_f', 'F14', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,16,0.21572427064566932,"['F1', 'F3_c', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,17,0.19574772567077248,"['F1', 'F3_c', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,18,0.16172064502079694,"['F1', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,19,0.19065272125042454,"['F1', 'F3_b', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47', 'F48']"
../../../Data_ML/4_out_csvs_regression\output_knn_imputed_custom.csv,AdaBoostRegressor,SelectKBest_mutual_info_regression,20,0.15111924506569543,"['F1', 'F3_a', 'F3_b', 'F3_c', 'F3_d', 'F3_e', 'F3_f', 'F3_g', 'F14', 'F17', 'F21', 'F24', 'F25', 'F29', 'F31', 'F33', 'F34', 'F43', 'F47', 'F48']"
